time,body
1543425929,"                        Just in time for the holidays, a U.K. startup is launching a line of crypto-themed toysConcerned about the absence of provenance and authenticity for designer toys, CryptoKaiju has launched a set of uniquely collectible toys that are traceable on the blockchain. Its flagship first figure, designed to illustrate a monster with a Bitcoin theme, is dubbed Genesis, a nod to the first block in a blockchain. The monster is on sale now for $55 plus shipping.For each Genesis toy purchased, the buyer will get a unique token that sits within a smart contract. The token will detail the toy's metadata, including birth date, color, gender, a brief description and personality traits  which is where the scarcity comes in, creating a varying demand for the toys, as no single toy will ever be alike.CryptoKaiju will also be floating a subscription service that will launch a week after the toys ship out to customers. The subscription service will reward subscribers with a unique Kaiju every month, along with a corresponding ERC-721 token. Users have the option to subscribe for a 6-or 12-month period.CryptoKaiju was founded by Coin Journal's Oliver Carding along with David Moore, James Morgan and Andy Gray, the three co-founders of digital art marketplace Known Origin. In an email correspondence with Bitcoin Magazine, Carding said the founders were inspired by the authenticity issues they had experienced in the past col..."
1543425036,"""We've been forced to lay off more than 70% of our organization and begin a restructuring,"" says Steemit founder Ned Scott."
1543424555,"CoinSpeakerTop Korean Enterprises Accelerate the Blockchain of Korea 2019/1/23-24 Chain Plus+ Blockchain Summit SeoulKorea, with its 50 million population, is one of the most active market in terms of Blockchain and Cryptocurrency industry as well as investment in the world.Top Korean Enterprises Accelerate the Blockchain of Korea 2019/1/23-24 Chain Plus+ Blockchain Summit Seoul"
1543424446,"A 27-year-old American woman has pled guilty to supporting ISIS with the use of Bitcoin, money laundering, and bank fraud. Using Bitcoin to Fund Terrorism According to the U.S. Attorney&#8217;s Office for the Eastern District of New York, in 2017, Zoobia Shahnaz, a resident of Brentwood, Long Island, wired over $150,000 to people and shell...The post Bitcoin Used in Money Laundering to Fund ISIS, American Woman Pleads Guilty appeared first on Live Bitcoin News."
1543424426,"While cryptocurrency-related scams are commonplace on Twitter, Facebook users have started being targeted by scammers with fake cryptocurrency ads. Facebook Users Targeted with Fake Crypto Ads Twitter has been widely plagued with cryptocurrency-related scams, typically through phony giveaways that lure users into sending crypto in exchange for a larger sum.The scam is so frequent and...The post Move over Twitter: Crypto Scams Have Infiltrated Facebook appeared first on NewsBTC."
1543423915,CoinSpeakerCoinAdvice Conference 2019CoinAdvice Conference is the world's foremost blockchain and crypto event which has come to disrupt the industry trend by showcasing astute business leaders and coin owners from all across the globe.CoinAdvice Conference 2019
1543423828,"US District Judge Gonzalo Curiel of the Southern District of California declared yesterday that the Blockvest ICO is, in essence, not a security &#8212; or at the very least that the Securities and Exchange Commission (SEC) had failed to demonstrate that met the characteristics of a security under US law. There are three important metricsThe post Judge Slaps Down SEC Attempt to Label ICO Token as Security appeared first on CCN"
1543423742,"The cryptocurrency markets are experiencing a significant recovery today after a bout of extremely bearish market conditions. Whether the recovery can continue is questionable but today&#8217;s momentum is strongly on the side of buyers. Bitcoin Cash has increased around 10% over the past 24 hours but has been underperforming when compared to most other major [&#8230;]Bitcoin Cash [BCH] Underperforms During Market Recovery was originally found on [blokt] - Blockchain, Bitcoin &amp; Cryptocurrency News."
1543423230,"CoinSpeakerFinance Expo with an Exclusive TouchWe are proud to announce that the first international conference of FINANCE WORLD EXPO will take place on the 6-7th of March 2019 in Zug, Switzerland.Finance Expo with an Exclusive Touch"
1543423189,"Markets have been undergoing a recovery over the past two days. The recovery was slow yesterday but picked up today with man major cryptocurrencies recording double-digit gains over the past 24 hours. The recovery has resulted in the market leader Bitcoin returning back above $4000 after appreciating 13% over the past 24 hours. One of [&#8230;]Tron [TRX] Top Performer Among the Top 20 Cryptocurrencies Today was originally found on [blokt] - Blockchain, Bitcoin &amp; Cryptocurrency News."
1543422662,CoinSpeakerCyBet  The Worlds First Decentralized Betting PlatformCyBet is the worlds first decentralized blockchain platform for betting.CyBet  The Worlds First Decentralized Betting Platform
1543422603,"After falling below the $4,000 mark for the first time since September of 2017, bitcoin is seemingly about to have its best day in over four months as the crypto market as a whole has already added $16 billion in only a day."
1543422576,"Securities exchange operator NASDAQ is looking ahead for aBitcoin futures listing, as revealed by two people familiar with the matter. NASDAQ believes that the cryptocurrency has sustained market interest, despite the prolonged bearish market this year. The exchange operator has been looking into the Bitcoin futures market since last year but hasnt provided a formal [&#8230;]NASDAQ Will Continue With Its Plan to Launch Bitcoin Futures Despite Drop in Prices was originally found on [blokt] - Blockchain, Bitcoin &amp; Cryptocurrency News."
1543421145,"The relentless incursion of cryptocurrency into popular culture has recorded another first with the SAFE Network being featured in the newly-released animation movie &#8216;Wreck-it-Ralph 2 &#8211; Ralph Breaks The Internet&#8217;. First pointed out by posters on internet forums, the feature was then confirmed by a shot of a cinema screen showing the SAFE logo clearlyThe post Hollywood Blockbuster Wreck-it-Ralph 2 Features Crypto Cameo appeared first on CCN"
1543421100,"Coinbase has launched over-the-counter trading for prime customers, following an increased demand for crypto OTC from institutions"
1543420943,The new broker-dealer and end-user oriented product is in development
1543420851,"Tapatalk, the mobile forum application with an aggregate registered user base of 300 million, has struck a deal with the Kin Foundation to reward its users with cryptocurrency for posting quality content on the platform. Announced on Wednesday, the partnership will see Tapatalk, whose platform hosts 200,000 forums based in 186 countries, seek to buildThe post Mobile Forum Giant Tapatalk Will Reward its 300 Million Users with Kin Cryptocurrency appeared first on CCN"
